region,version,rank,code,count,percent
B4,A,12,b,1,0.9803921568627451
B4,A,13,b2,1,0.9803921568627451
B4,A,14,c1a,1,0.9803921568627451
B4,A,15,c2,1,0.9803921568627451
B4,A,16,c3b,1,0.9803921568627451
B4,B,1,b2b,12,16.438356164383563
B4,B,2,b2a,10,13.698630136986301
B4,B,3,b1a,9,12.32876712328767
B4,B,4,c1b,8,10.95890410958904
B4,B,5,d,8,10.95890410958904
B4,B,6,c1,6,8.219178082191782
B4,B,7,b1b,6,8.219178082191782
B4,B,8,c2a,5,6.8493150684931505
B4,B,9,c2b,3,4.109589041095891
B4,B,10,c2,1,1.36986301369863
B4,B,11,b,1,1.36986301369863
B4,B,12,b2,1,1.36986301369863
B4,B,13,c1a,1,1.36986301369863
B4,B,14,N,1,1.36986301369863
B4,B,15,c3b,1,1.36986301369863
B4,C,1,b2b,12,18.75
B4,C,2,b2a,10,15.625
B4,C,3,b1a,9,14.0625
B4,C,4,d,8,12.5
B4,C,5,c1b,8,12.5
B4,C,6,b1b,6,9.375
B4,C,7,c2a,5,7.8125
B4,C,8,c2b,3,4.6875
B4,C,9,c1a,1,1.5625
B4,C,10,N,1,1.5625
B4,C,11,c3b,1,1.5625
B5,A,1,N,25,24.50980392156863
B5,A,2,a1b,19,18.627450980392158
B5,A,3,a1a,12,11.764705882352942
B5,A,4,c1b,8,7.8431372549019605
B5,A,5,a2b,7,6.862745098039215
B5,A,6,c1,6,5.882352941176471
B5,A,7,c2a,5,4.901960784313726
B5,A,8,a2a,4,3.9215686274509802
B5,A,9,P,4,3.9215686274509802
B5,A,10,c2b,3,2.9411764705882355
B5,A,11,d,3,2.9411764705882355
B5,A,12,c2,1,0.9803921568627451
B5,A,13,b,1,0.9803921568627451
B5,A,14,a2,1,0.9803921568627451
B5,A,15,b1a,1,0.9803921568627451
B5,A,16,dl,1,0.9803921568627451
B5,A,17,c3b,1,0.9803921568627451
B5,B,1,a1b,19,26.027397260273972
B5,B,2,a1a,12,16.438356164383563
B5,B,3,c1b,8,10.95890410958904
B5,B,4,a2b,7,9.58904109589041
B5,B,5,c1,6,8.219178082191782
B5,B,6,c2a,5,6.8493150684931505
B5,B,7,a2a,4,5.47945205479452
B5,B,8,c2b,3,4.109589041095891
B5,B,9,d,3,4.109589041095891
B5,B,10,c2,1,1.36986301369863
B5,B,11,b,1,1.36986301369863
B5,B,12,a2,1,1.36986301369863
B5,B,13,b1a,1,1.36986301369863
B5,B,14,dl,1,1.36986301369863
B5,B,15,c3b,1,1.36986301369863
B5,C,1,a1b,19,30.64516129032258
